CustomerID,Age,Gender,TenureYears,MonthlyCharges,TotalCharges,ContractType,PaymentMethod,InternetService,TechSupport,SeniorCitizen,Partner,PaperlessBilling,Churn
CUST03825,62.0,Male,10,97.35,5376.18,Two Year,Electronic Check,No,Yes,1,No,No,Yes
CUST03826,32.0,Female,13,146.61,5734.0,One Year,Mailed Check,No,No,0,No,No,Yes
CUST03827,43.0,Male,6,62.58,7646.43,Two Year,Credit Card,No,No,1,No,No,No
CUST03828,54.0,Female,6,140.01,6035.62,Two Year,Bank Transfer,Fiber Optic,No,1,No,Yes,Yes
CUST03829,38.0,Male,7,55.02,6601.73,Month-to-Month,Bank Transfer,No,No,0,No,Yes,No
CUST03830,66.0,M,14,148.58,2122.83,Two Year,Credit Card,No,No,1,Yes,Yes,Yes
CUST03831,48.0,Male,4,107.13,3353.98,Month-to-Month,Electronic Check,DSL,No,0,No,Yes,No
CUST03832,42.0,Male,4,80.26,1342.77,One Year,Mailed Check,No,No,1,Yes,Yes,Yes
CUST03833,40.0,male,0,99.74,4561.77,Two Year,Mailed Check,DSL,No,1,No,No,No
CUST03834,41.0,Female,13,55.43,4112.43,Month-to-Month,Credit Card,No,Yes,1,No,Yes,No
CUST03835,55.0,M,8,55.64,8974.52,Month-to-Month,Credit Card,DSL,No,1,No,No,Yes
CUST03836,45.0,Female,5,34.76,5508.65,Month-to-Month,Electronic Check,DSL,No,0,No,Yes,No
CUST03837,38.0,M,8,34.83,7082.27,One Year,Mailed Check,DSL,No,0,Yes,No,Yes
CUST03838,60.0,Male,2,65.2,3019.45,Two Year,Credit Card,DSL,No,0,Yes,No,No
CUST03839,35.0,male,4,119.17,7487.28,One Year,Electronic Check,Fiber Optic,No,1,Yes,No,No
CUST03840,53.0,male,1,99.04,5543.46,Month-to-Month,Electronic Check,No,Yes,0,Yes,Yes,Yes
CUST03841,52.0,Female,9,33.34,6278.99,One Year,Credit Card,Fiber Optic,Yes,0,Yes,No,No
CUST03842,62.0,male,4,130.79,2663.99,One Year,Mailed Check,No,Yes,1,No,Yes,Yes
CUST03843,26.0,Female,14,98.18,4946.77,Month-to-Month,Bank Transfer,DSL,Yes,0,No,Yes,No
CUST03844,55.0,Female,12,144.91,5713.65,Two Year,Electronic Check,No,Yes,0,Yes,No,No
CUST03845,47.0,M,12,107.12,5310.07,Two Year,Bank Transfer,DSL,No,0,No,No,No
CUST03846,61.0,Female,12,42.77,8238.44,One Year,Electronic Check,No,Yes,1,No,No,No
CUST03847,51.0,M,14,81.59,8086.49,Two Year,Mailed Check,DSL,Yes,0,No,No,No
CUST03848,49.0,male,13,104.3,8739.44,Month-to-Month,Bank Transfer,No,Yes,1,Yes,Yes,No
CUST03849,20.0,Female,7,23.67,6013.5,Two Year,Credit Card,No,Yes,1,Yes,Yes,No
CUST03850,20.0,Female,10,21.94,8747.79,One Year,Electronic Check,No,No,0,Yes,Yes,No
CUST03851,45.0,Male,1,36.82,7495.65,Month-to-Month,Credit Card,DSL,No,0,Yes,No,No
CUST03852,61.0,Female,7,52.72,2452.07,Month-to-Month,Credit Card,No,Yes,0,No,No,No
CUST03853,32.0,Female,3,75.84,3858.37,Month-to-Month,Mailed Check,DSL,No,1,No,No,No
CUST03854,58.0,Male,9,83.37,2160.76,One Year,Credit Card,Fiber Optic,No,0,No,No,Yes
CUST03855,40.0,Male,9,37.94,57.69,One Year,Electronic Check,No,No,1,No,Yes,Yes
CUST03856,57.0,male,14,107.54,1708.68,Two Year,Credit Card,DSL,No,0,No,Yes,No
CUST03857,28.0,Female,0,97.5,56.46,One Year,Credit Card,DSL,Yes,1,No,Yes,No
CUST03858,65.0,male,12,58.28,6484.15,Month-to-Month,Electronic Check,DSL,No,0,Yes,No,Yes
CUST03859,49.0,male,4,21.78,3841.3,One Year,Credit Card,Fiber Optic,No,1,No,No,No
CUST03860,53.0,Male,12,30.09,2826.92,One Year,Mailed Check,DSL,Yes,1,No,No,No
CUST03861,50.0,M,0,70.92,6860.25,Two Year,Electronic Check,Fiber Optic,Yes,1,No,No,No
CUST03862,41.0,male,6,40.02,7495.73,Month-to-Month,Mailed Check,Fiber Optic,No,0,No,No,No
CUST03863,56.0,M,7,68.99,8778.19,Two Year,Credit Card,DSL,Yes,1,No,Yes,No
CUST03864,51.0,Female,2,101.66,5785.28,Two Year,Bank Transfer,No,Yes,1,Yes,No,Yes
CUST03865,45.0,Male,2,91.14,4164.53,Two Year,Mailed Check,Fiber Optic,Yes,1,No,Yes,No
CUST03866,54.0,Female,6,50.05,2761.27,Month-to-Month,Mailed Check,DSL,Yes,0,No,No,No
CUST03867,24.0,Female,3,64.7,2016.42,Two Year,Credit Card,Fiber Optic,No,1,Yes,Yes,No
CUST03868,21.0,Male,2,99.82,1932.08,Month-to-Month,Bank Transfer,DSL,Yes,1,Yes,No,No
CUST03869,54.0,Female,14,131.91,3694.52,Two Year,Electronic Check,DSL,No,0,No,No,Yes
CUST03870,18.0,Male,7,117.92,8926.24,Two Year,Bank Transfer,Fiber Optic,Yes,1,No,Yes,No
CUST03871,18.0,M,2,91.94,27.67,Month-to-Month,Electronic Check,DSL,No,0,Yes,No,No
CUST03872,64.0,Female,12,67.1,1790.91,One Year,Credit Card,Fiber Optic,Yes,0,No,No,No
CUST03873,37.0,Male,13,67.46,,Two Year,Bank Transfer,DSL,Yes,0,Yes,No,Yes
CUST03874,36.0,male,6,134.32,6459.73,One Year,Credit Card,No,Yes,0,Yes,Yes,Yes
CUST03875,46.0,Female,1,25.1,3185.31,Two Year,Mailed Check,No,No,1,Yes,No,No
CUST03876,27.0,M,10,148.44,4126.2,One Year,Bank Transfer,Fiber Optic,No,0,No,No,No
CUST03877,35.0,Male,10,106.37,1354.64,One Year,Electronic Check,Fiber Optic,Yes,1,Yes,No,No
CUST03878,45.0,Female,0,108.55,3656.87,One Year,Mailed Check,Fiber Optic,Yes,0,Yes,No,No
CUST03879,52.0,Female,11,24.94,946.73,One Year,Electronic Check,Fiber Optic,Yes,1,No,No,No
CUST03880,60.0,Female,5,98.72,4806.73,One Year,Mailed Check,No,No,1,Yes,Yes,No
CUST03881,64.0,M,7,83.02,899.49,Month-to-Month,Electronic Check,Fiber Optic,No,1,Yes,Yes,No
CUST03882,48.0,Male,0,33.75,7118.77,One Year,Electronic Check,DSL,No,1,No,Yes,No
CUST03883,44.0,male,12,56.13,5108.08,Month-to-Month,Credit Card,DSL,No,1,No,Yes,No
CUST03884,28.0,male,9,135.74,6521.23,Two Year,Mailed Check,Fiber Optic,Yes,0,No,No,Yes
CUST03885,66.0,male,11,91.5,3778.28,Month-to-Month,Credit Card,DSL,No,1,No,No,No
CUST03886,66.0,Male,8,73.74,3445.79,One Year,Credit Card,Fiber Optic,No,1,No,Yes,No
CUST03887,55.0,male,14,29.45,901.92,Month-to-Month,Credit Card,DSL,Yes,1,No,Yes,Yes
CUST03888,22.0,M,2,112.84,4724.22,One Year,Credit Card,DSL,Yes,0,No,Yes,No
CUST03889,25.0,Male,2,111.37,4640.23,Month-to-Month,Electronic Check,Fiber Optic,No,0,No,Yes,No
CUST03890,51.0,Female,3,99.83,4223.56,Two Year,Credit Card,Fiber Optic,No,0,No,Yes,No
CUST03891,65.0,M,10,86.33,6669.85,One Year,Credit Card,No,Yes,0,No,No,Yes
CUST03892,69.0,Female,14,76.39,7495.89,One Year,Credit Card,Fiber Optic,No,0,No,Yes,No
CUST03893,,male,0,97.13,6762.09,Month-to-Month,Electronic Check,No,Yes,0,No,No,No
CUST03894,55.0,M,8,50.34,1311.91,Month-to-Month,Mailed Check,Fiber Optic,No,1,No,No,No
CUST03895,18.0,Male,10,142.36,5606.09,Month-to-Month,Electronic Check,DSL,No,0,No,Yes,No
CUST03896,48.0,M,2,96.54,741.3,Month-to-Month,Electronic Check,No,No,1,Yes,No,Yes
CUST03897,21.0,Female,12,60.46,6257.71,Month-to-Month,Electronic Check,DSL,Yes,1,No,No,No
CUST03898,66.0,Male,9,78.46,,One Year,Mailed Check,Fiber Optic,No,1,No,No,No
CUST03899,62.0,M,3,124.74,1209.84,Two Year,Credit Card,Fiber Optic,Yes,1,Yes,No,No
CUST03900,67.0,M,0,41.01,7761.22,Month-to-Month,Credit Card,Fiber Optic,Yes,1,Yes,Yes,Yes
CUST03901,22.0,M,3,58.07,5533.79,One Year,Mailed Check,Fiber Optic,No,1,Yes,No,No
CUST03902,47.0,M,12,108.34,3205.43,Two Year,Mailed Check,No,No,0,No,No,No
CUST03903,41.0,Male,0,61.01,295.93,Two Year,Bank Transfer,No,No,1,Yes,Yes,No
CUST03904,20.0,Female,4,123.03,4845.05,Month-to-Month,Credit Card,Fiber Optic,Yes,0,No,Yes,Yes
CUST03905,28.0,M,4,36.96,8310.57,One Year,Electronic Check,DSL,No,1,No,Yes,No
CUST03906,62.0,Male,13,119.15,5375.49,One Year,Electronic Check,No,Yes,1,Yes,No,No
CUST03907,21.0,Female,10,28.89,8745.42,One Year,Credit Card,DSL,Yes,1,Yes,Yes,Yes
CUST03908,43.0,M,6,21.64,1245.33,One Year,Mailed Check,Fiber Optic,No,1,Yes,No,No
CUST03909,44.0,Female,13,136.77,5123.38,One Year,Bank Transfer,No,No,0,No,Yes,No
CUST03910,63.0,Female,7,95.57,7187.16,Two Year,Electronic Check,No,No,0,Yes,No,No
CUST03911,60.0,Male,3,65.74,4739.36,Two Year,Bank Transfer,No,No,0,Yes,Yes,Yes
CUST03912,44.0,Female,6,50.24,837.78,Two Year,Electronic Check,DSL,Yes,0,Yes,Yes,No
CUST03913,59.0,Male,3,100.2,5254.32,One Year,Electronic Check,Fiber Optic,No,1,Yes,No,Yes
CUST03914,68.0,M,2,86.17,5513.41,Two Year,Credit Card,Fiber Optic,Yes,1,Yes,Yes,Yes
CUST03915,67.0,Female,14,148.91,,Two Year,Electronic Check,No,No,0,Yes,Yes,No
CUST03916,23.0,Female,5,147.82,6855.68,Month-to-Month,Bank Transfer,No,Yes,1,Yes,No,Yes
CUST03917,32.0,male,3,102.55,6941.54,Two Year,Bank Transfer,Fiber Optic,Yes,1,Yes,Yes,Yes
CUST03918,47.0,M,13,77.57,5977.73,Month-to-Month,Credit Card,DSL,Yes,0,No,Yes,No
CUST03919,59.0,M,2,83.85,1957.98,One Year,Electronic Check,No,Yes,0,Yes,No,No
CUST03920,54.0,male,14,108.72,3650.04,One Year,Bank Transfer,DSL,No,1,No,No,No
CUST03921,54.0,male,14,33.2,6989.65,One Year,Mailed Check,DSL,No,0,Yes,Yes,No
CUST03922,59.0,Male,8,62.69,8581.77,One Year,Credit Card,Fiber Optic,No,1,No,Yes,No
CUST03923,54.0,Male,4,29.79,728.94,Two Year,Mailed Check,Fiber Optic,No,1,No,No,No
CUST03924,52.0,Female,12,29.54,4829.12,Month-to-Month,Bank Transfer,DSL,Yes,1,No,No,Yes
CUST03925,40.0,Female,13,45.46,2826.45,One Year,Mailed Check,DSL,No,1,Yes,Yes,No
CUST03926,23.0,Female,6,83.08,2044.04,One Year,Credit Card,Fiber Optic,Yes,1,No,No,Yes
CUST03927,21.0,Female,11,122.02,4562.18,Month-to-Month,Mailed Check,No,Yes,1,No,Yes,No
CUST03928,35.0,Male,13,83.11,5462.68,Month-to-Month,Bank Transfer,DSL,Yes,1,Yes,Yes,No
CUST03929,26.0,M,5,63.61,107.75,Month-to-Month,Mailed Check,No,Yes,0,Yes,No,No
CUST03930,66.0,Female,9,30.71,7026.26,Month-to-Month,Mailed Check,DSL,Yes,0,No,No,No
CUST03931,46.0,M,14,91.54,7382.54,Month-to-Month,Mailed Check,Fiber Optic,Yes,0,Yes,No,No
CUST03932,30.0,Female,4,55.26,8690.29,Two Year,Electronic Check,No,Yes,0,Yes,No,No
CUST03933,64.0,male,6,99.94,1642.18,Month-to-Month,Bank Transfer,Fiber Optic,Yes,0,Yes,Yes,No
CUST03934,69.0,Female,10,147.03,5359.08,Two Year,Mailed Check,DSL,Yes,1,No,No,No
CUST03935,34.0,Female,5,34.47,3851.1,Month-to-Month,Bank Transfer,Fiber Optic,Yes,1,No,Yes,No
CUST03936,62.0,Female,9,47.58,3026.75,Month-to-Month,Mailed Check,No,Yes,0,Yes,Yes,No
CUST03937,49.0,Male,1,81.5,5099.39,One Year,Credit Card,Fiber Optic,No,1,No,Yes,No
CUST03938,65.0,male,12,145.92,7045.8,One Year,Credit Card,No,Yes,0,Yes,Yes,No
CUST03939,39.0,Female,12,120.34,227.01,One Year,Credit Card,Fiber Optic,No,1,Yes,Yes,Yes
CUST03940,21.0,Female,12,136.77,8725.21,One Year,Mailed Check,Fiber Optic,Yes,1,Yes,No,No
CUST03941,22.0,M,2,63.38,7292.74,One Year,Bank Transfer,No,Yes,1,Yes,No,No
CUST03942,54.0,male,1,148.97,6765.36,One Year,Credit Card,No,Yes,0,Yes,Yes,No
CUST03943,58.0,Female,11,33.37,6848.28,Month-to-Month,Electronic Check,No,Yes,1,No,No,No
CUST03944,66.0,M,2,26.89,3513.77,Month-to-Month,Credit Card,DSL,Yes,0,Yes,No,No
CUST03945,30.0,M,0,131.23,6769.55,One Year,Credit Card,Fiber Optic,No,1,No,Yes,No
CUST03946,51.0,Male,7,140.54,3493.2,One Year,Electronic Check,No,No,0,Yes,Yes,No
CUST03947,62.0,M,5,31.78,8090.39,One Year,Credit Card,DSL,Yes,0,Yes,No,No
CUST03948,39.0,Female,12,34.75,1611.46,Month-to-Month,Mailed Check,DSL,Yes,0,No,Yes,No
CUST03949,40.0,Male,1,24.31,2645.28,One Year,Mailed Check,No,Yes,1,No,No,No
CUST03950,68.0,Male,7,33.59,4971.01,One Year,Credit Card,No,No,1,No,No,No
CUST03951,20.0,Female,5,47.22,2886.52,Month-to-Month,Bank Transfer,No,No,1,No,Yes,No
CUST03952,59.0,male,6,146.11,3829.65,Month-to-Month,Bank Transfer,DSL,Yes,1,Yes,No,No
CUST03953,51.0,M,10,106.82,4441.96,Two Year,Credit Card,DSL,Yes,0,Yes,No,No
CUST03954,49.0,Male,0,121.21,7710.05,One Year,Electronic Check,Fiber Optic,Yes,1,No,Yes,Yes
CUST03955,62.0,male,6,120.9,4718.27,Month-to-Month,Mailed Check,DSL,No,0,No,Yes,Yes
CUST03956,68.0,Female,2,89.56,3274.89,Two Year,Mailed Check,No,Yes,0,No,No,No
CUST03957,66.0,M,10,123.67,2244.67,Month-to-Month,Mailed Check,Fiber Optic,Yes,1,No,Yes,No
CUST03958,38.0,M,11,97.45,3689.91,Two Year,Credit Card,Fiber Optic,Yes,0,No,No,No
CUST03959,63.0,Male,7,60.89,4651.31,Two Year,Mailed Check,Fiber Optic,No,1,No,Yes,No
CUST03960,61.0,M,5,92.94,,One Year,Credit Card,Fiber Optic,Yes,1,No,Yes,No
CUST03961,38.0,M,3,89.36,1107.02,One Year,Credit Card,No,Yes,1,No,No,Yes
CUST03962,61.0,M,10,127.05,2010.05,Two Year,Bank Transfer,Fiber Optic,Yes,0,Yes,No,Yes
CUST03963,28.0,M,7,147.62,3429.29,One Year,Electronic Check,No,No,1,Yes,No,Yes
CUST03964,56.0,Female,8,73.44,3256.38,Month-to-Month,Electronic Check,DSL,No,0,No,Yes,No
CUST03965,21.0,male,9,119.24,3537.9,Month-to-Month,Electronic Check,No,Yes,1,Yes,No,Yes
CUST03966,68.0,Female,1,32.97,7145.82,Two Year,Mailed Check,Fiber Optic,No,1,No,Yes,No
CUST03967,18.0,Female,14,120.99,2930.91,Two Year,Bank Transfer,DSL,Yes,1,Yes,Yes,No
CUST03968,45.0,Male,5,68.28,4527.05,Month-to-Month,Bank Transfer,DSL,No,0,No,No,No
CUST03969,41.0,M,4,25.12,5622.69,Month-to-Month,Credit Card,DSL,Yes,0,Yes,No,Yes
CUST03970,52.0,Female,4,67.22,2104.96,Two Year,Bank Transfer,Fiber Optic,Yes,0,No,Yes,No
CUST03971,30.0,M,9,99.38,6473.88,Month-to-Month,Credit Card,No,Yes,1,Yes,No,Yes
CUST03972,64.0,Female,10,35.5,4933.06,Month-to-Month,Bank Transfer,No,No,1,Yes,Yes,No
CUST03973,51.0,Female,2,140.12,4032.09,Two Year,Credit Card,Fiber Optic,No,0,No,Yes,No
CUST03974,28.0,Male,11,30.1,7291.86,One Year,Mailed Check,Fiber Optic,No,1,Yes,Yes,Yes
CUST03975,53.0,male,7,140.9,2206.59,Month-to-Month,Bank Transfer,DSL,Yes,1,Yes,No,No
CUST03976,68.0,male,13,111.93,7950.92,One Year,Electronic Check,No,No,1,Yes,Yes,Yes
CUST03977,34.0,Female,7,62.86,5058.22,One Year,Credit Card,Fiber Optic,Yes,1,Yes,Yes,No
CUST03978,52.0,Male,11,70.8,5490.39,Month-to-Month,Bank Transfer,Fiber Optic,No,0,No,No,No
CUST03979,35.0,M,4,116.31,7878.03,One Year,Bank Transfer,No,Yes,0,No,No,No
CUST03980,57.0,M,7,98.19,7361.89,Two Year,Credit Card,DSL,Yes,0,No,No,No
CUST03981,39.0,Female,9,107.31,5422.03,Month-to-Month,Bank Transfer,DSL,Yes,0,Yes,Yes,No
CUST03982,41.0,male,14,70.59,6783.63,Month-to-Month,Electronic Check,DSL,Yes,1,No,No,No
CUST03983,36.0,Male,7,83.42,3911.21,One Year,Credit Card,No,No,0,Yes,Yes,No
CUST03984,54.0,male,2,148.68,4935.45,Month-to-Month,Credit Card,Fiber Optic,Yes,0,Yes,Yes,Yes
CUST03985,56.0,M,1,47.81,577.39,Month-to-Month,Credit Card,Fiber Optic,No,1,Yes,Yes,No
CUST03986,38.0,male,8,709.4899579946967,826.92,One Year,Credit Card,Fiber Optic,Yes,0,No,No,No
CUST03987,25.0,M,1,57.94,7468.24,One Year,Credit Card,Fiber Optic,Yes,1,No,Yes,No
CUST03988,45.0,Male,8,119.46,555.85,Month-to-Month,Electronic Check,No,Yes,1,Yes,Yes,No
CUST03989,22.0,Male,3,119.32,1541.2,Month-to-Month,Credit Card,DSL,No,0,Yes,No,No
CUST03990,34.0,Female,11,58.02,7166.58,Two Year,Electronic Check,DSL,Yes,0,No,Yes,No
CUST03991,54.0,Female,12,30.58,30.29,Two Year,Electronic Check,DSL,Yes,0,Yes,No,Yes
CUST03992,53.0,male,1,21.49,2555.99,Month-to-Month,Electronic Check,DSL,Yes,1,Yes,No,No
CUST03993,36.0,Male,9,75.57,5264.67,Month-to-Month,Credit Card,Fiber Optic,Yes,1,No,No,No
CUST03994,44.0,Male,0,73.34,,Two Year,Electronic Check,Fiber Optic,No,0,No,No,Yes
CUST03995,51.0,Female,3,148.49,6998.83,One Year,Credit Card,No,Yes,1,Yes,Yes,No
CUST03996,28.0,M,8,81.07,4563.22,Month-to-Month,Electronic Check,DSL,Yes,0,No,Yes,No
CUST03997,62.0,male,11,53.33,4594.43,Two Year,Credit Card,Fiber Optic,Yes,1,Yes,Yes,No
CUST03998,64.0,male,8,135.86,6533.29,Two Year,Bank Transfer,Fiber Optic,No,0,Yes,Yes,No
CUST03999,29.0,Female,3,83.84,4497.65,Month-to-Month,Bank Transfer,Fiber Optic,No,1,No,No,Yes
CUST04000,38.0,Male,8,97.89,5484.25,Month-to-Month,Electronic Check,DSL,Yes,1,Yes,Yes,Yes
CUST04001,28.0,Female,14,32.44,8082.01,Two Year,Mailed Check,Fiber Optic,No,0,No,No,No
CUST04002,56.0,Female,11,69.78,3625.03,Month-to-Month,Mailed Check,DSL,Yes,1,No,Yes,No
CUST04003,45.0,Female,5,142.75,3478.42,One Year,Bank Transfer,DSL,No,0,No,Yes,Yes
CUST04004,22.0,Female,0,96.64,51.87,Month-to-Month,Electronic Check,No,Yes,1,Yes,No,No
CUST04005,34.0,M,9,64.79,5528.57,Two Year,Electronic Check,No,Yes,0,No,Yes,No
CUST04006,37.0,M,12,101.34,287.35,Two Year,Electronic Check,DSL,No,0,Yes,Yes,Yes
CUST04007,58.0,Male,13,138.35,4547.25,Month-to-Month,Mailed Check,DSL,Yes,0,Yes,No,No
CUST04008,63.0,Female,5,55.62,7242.02,Two Year,Bank Transfer,DSL,Yes,1,No,Yes,No
CUST04009,29.0,M,8,85.67,4958.29,One Year,Electronic Check,Fiber Optic,No,0,Yes,Yes,No
CUST04010,23.0,Male,12,144.63,2441.33,Month-to-Month,Bank Transfer,Fiber Optic,Yes,1,No,Yes,No
CUST04011,34.0,Female,1,42.41,7079.79,Month-to-Month,Bank Transfer,Fiber Optic,Yes,0,No,No,No
CUST04012,68.0,male,5,113.56,2442.06,Two Year,Credit Card,No,Yes,1,No,No,No
CUST04013,36.0,M,1,99.88,6602.63,One Year,Mailed Check,DSL,No,0,Yes,Yes,Yes
CUST04014,43.0,Male,3,108.36,5500.12,Month-to-Month,Bank Transfer,Fiber Optic,No,1,No,Yes,No
CUST04015,65.0,male,14,65.66,1546.57,Two Year,Credit Card,Fiber Optic,Yes,1,No,Yes,No
CUST04016,61.0,Female,7,60.8,8148.1,Month-to-Month,Mailed Check,No,No,1,No,No,Yes
CUST04017,61.0,Female,12,108.95,1821.78,One Year,Electronic Check,No,Yes,0,Yes,Yes,No
CUST04018,69.0,Female,6,48.02,8906.49,Two Year,Electronic Check,DSL,No,0,Yes,No,Yes
CUST04019,49.0,M,10,74.56,85.65,Month-to-Month,Credit Card,DSL,No,1,No,No,No
CUST04020,23.0,Male,11,44.46,2386.08,Two Year,Electronic Check,Fiber Optic,No,1,No,Yes,No
CUST04021,53.0,male,12,21.08,1814.75,Two Year,Credit Card,Fiber Optic,Yes,1,No,No,No
CUST04022,55.0,Male,8,146.11,145.66 ,One Year,Credit Card,Fiber Optic,No,0,Yes,No,No
CUST04023,28.0,M,6,76.12,6596.66,One Year,Electronic Check,Fiber Optic,Yes,0,Yes,No,Yes
CUST04024,50.0,Male,0,146.02,6246.96,Month-to-Month,Mailed Check,Fiber Optic,Yes,1,Yes,No,No
CUST04025,41.0,M,1,38.24,7135.31,Two Year,Credit Card,No,No,0,No,No,No
CUST04026,40.0,Female,5,96.36,2325.15,Two Year,Mailed Check,DSL,Yes,0,Yes,Yes,Yes
CUST04027,32.0,male,6,46.13,4010.13,Two Year,Mailed Check,No,No,0,No,No,No
CUST04028,44.0,Female,2,122.71,5938.84,Month-to-Month,Credit Card,DSL,Yes,0,Yes,No,No
CUST04029,28.0,Male,8,121.88,3969.12,One Year,Mailed Check,DSL,Yes,0,No,No,No
CUST04030,68.0,Female,12,34.64,6281.99,One Year,Credit Card,DSL,Yes,1,Yes,No,No
CUST04031,67.0,male,14,138.57,5713.08,Two Year,Electronic Check,No,No,1,Yes,No,No
CUST04032,34.0,Female,6,45.3,1049.54,Month-to-Month,Electronic Check,Fiber Optic,Yes,0,Yes,Yes,No
CUST04033,68.0,male,13,99.69,7033.77,Two Year,Electronic Check,DSL,No,1,Yes,Yes,No
CUST04034,31.0,male,5,749.0112029069421,6491.67,One Year,Electronic Check,DSL,Yes,0,No,No,No
CUST04035,44.0,Female,12,134.71,5909.39,Two Year,Electronic Check,No,Yes,1,No,Yes,No
CUST04036,35.0,M,5,144.35,1412.74,Two Year,Mailed Check,No,Yes,0,No,No,Yes
CUST04037,45.0,Male,0,64.54,2426.61,Two Year,Mailed Check,Fiber Optic,Yes,0,Yes,Yes,No
CUST04038,68.0,M,12,33.72,3550.73,One Year,Mailed Check,Fiber Optic,No,0,No,Yes,No
CUST04039,64.0,M,4,44.49,2533.77,Month-to-Month,Bank Transfer,DSL,Yes,1,Yes,No,No
CUST04040,64.0,Female,9,85.06,2065.74,Two Year,Bank Transfer,No,Yes,1,Yes,No,No
CUST04041,21.0,Male,2,123.12,7252.11,One Year,Credit Card,Fiber Optic,Yes,1,Yes,No,No
CUST04042,24.0,Male,6,39.52,5751.33,Two Year,Bank Transfer,Fiber Optic,Yes,0,No,No,No
CUST04043,62.0,M,9,105.77,5097.94,Month-to-Month,Electronic Check,Fiber Optic,No,0,Yes,Yes,No
CUST04044,52.0,Female,2,62.07,2049.06,Two Year,Electronic Check,No,Yes,1,Yes,No,Yes
CUST04045,65.0,Male,4,64.36,8264.33,Month-to-Month,Electronic Check,No,No,1,Yes,Yes,No
CUST04046,26.0,M,6,106.05,1736.82,One Year,Credit Card,No,Yes,0,Yes,No,No
CUST04047,25.0,Male,13,80.71,7158.66,Month-to-Month,Credit Card,No,No,0,No,No,No
CUST04048,69.0,Female,2,125.56,8700.72,Month-to-Month,Credit Card,No,No,0,No,Yes,No
CUST04049,62.0,Female,12,40.27,6549.29,One Year,Credit Card,DSL,Yes,1,No,No,No
CUST04050,34.0,Female,12,122.69,8935.87,Month-to-Month,Mailed Check,DSL,No,0,No,No,No
CUST04051,34.0,Male,9,573.4346460126801,5866.44,Month-to-Month,Credit Card,No,Yes,0,No,Yes,Yes
CUST04052,66.0,male,1,45.23,1972.79,One Year,Credit Card,DSL,Yes,0,Yes,Yes,No
CUST04053,50.0,Male,5,105.3,1850.3,Month-to-Month,Bank Transfer,No,No,0,No,No,Yes
CUST04054,49.0,male,7,131.14,2934.59,Month-to-Month,Mailed Check,DSL,Yes,1,No,Yes,No
CUST04055,25.0,Female,3,52.85,84.03,Two Year,Electronic Check,DSL,Yes,0,No,No,Yes
CUST04056,36.0,M,8,62.53,6141.65,Month-to-Month,Bank Transfer,Fiber Optic,No,1,No,Yes,No
CUST04057,,male,11,89.83,2432.64,Month-to-Month,Credit Card,No,Yes,0,No,No,Yes
CUST04058,20.0,Female,11,47.5,7340.35,Month-to-Month,Electronic Check,DSL,Yes,1,Yes,Yes,Yes
CUST04059,22.0,Female,14,125.45,3245.37,One Year,Electronic Check,DSL,No,1,No,Yes,No
CUST04060,30.0,male,7,120.57,4330.01 ,Month-to-Month,Electronic Check,Fiber Optic,No,1,Yes,Yes,Yes
CUST04061,64.0,M,6,38.89,8691.89,One Year,Bank Transfer,DSL,Yes,1,No,No,No
CUST04062,63.0,Female,13,80.3,2194.71,One Year,Mailed Check,Fiber Optic,Yes,0,Yes,No,No
CUST04063,48.0,male,6,120.73,6496.86,Month-to-Month,Mailed Check,DSL,No,1,Yes,No,No
CUST04064,33.0,M,2,63.85,,Month-to-Month,Electronic Check,Fiber Optic,Yes,1,No,Yes,No
CUST04065,67.0,M,13,102.3,2004.56,Month-to-Month,Credit Card,Fiber Optic,No,0,No,Yes,No
CUST04066,49.0,Female,5,26.53,4518.95,Month-to-Month,Mailed Check,No,Yes,1,No,Yes,No
CUST04067,39.0,Male,12,99.13,3164.81,Month-to-Month,Mailed Check,No,No,1,Yes,Yes,No
CUST04068,46.0,Male,12,39.84,6951.72,Month-to-Month,Credit Card,DSL,Yes,0,Yes,No,No
CUST04069,39.0,Female,4,127.98,5609.9,Month-to-Month,Bank Transfer,No,Yes,1,No,Yes,Yes
CUST04070,60.0,M,0,66.21,4294.33,One Year,Bank Transfer,No,No,0,Yes,Yes,Yes
CUST04071,20.0,Female,10,56.6,7018.68,Two Year,Credit Card,No,Yes,1,No,No,No
CUST04072,27.0,male,2,129.32,2131.7,One Year,Bank Transfer,DSL,No,1,Yes,No,Yes
CUST04073,59.0,Male,12,26.52,6787.52,Month-to-Month,Electronic Check,DSL,No,1,No,Yes,No
CUST04074,,male,11,71.56,7791.06,Two Year,Mailed Check,No,No,0,Yes,Yes,No
CUST04075,33.0,Female,0,68.1,7910.02,Two Year,Bank Transfer,No,Yes,1,No,Yes,No
CUST04076,29.0,Female,3,57.02,7057.39,Month-to-Month,Electronic Check,DSL,Yes,0,Yes,No,No
CUST04077,19.0,M,9,138.53,3683.97,Month-to-Month,Electronic Check,No,No,1,Yes,Yes,No
CUST04078,58.0,M,2,117.62,8836.64,One Year,Electronic Check,Fiber Optic,No,1,No,Yes,Yes
CUST04079,41.0,M,10,28.31,3428.75,Two Year,Electronic Check,DSL,No,1,Yes,Yes,No
